district,state,crop,year,season,rainfall_mm,temperature_avg_c,soil_type,irrigation_pct,fertilizer_kg_per_ha,msp_inr_per_quintal,yield_kg_per_ha,rainfall_yield_ratio,fertilizer_efficiency,msp_normalized
15,8,0,2012,0,-0.5273171982479045,0.6888667666170076,4,-1.0166409407669517,-0.015895681851574875,-1.055345491358825,1567.7,0.479888,8.9634,0.882044
26,8,1,2012,2,1.1491827429257975,0.12291634628919602,1,-0.2312184846456113,-0.7525676370215455,-0.23993926249025505,50751.2,0.030054,415.9934,1.19958
16,0,0,2017,0,0.4154291764392881,0.7697168266638376,1,1.0320484028222783,-1.0519711726766374,-0.5117413387797783,2096.9,0.565899,20.8647,0.820111
8,5,0,2021,0,-0.9081919421650367,-0.9281344343195985,0,0.4718170005539097,0.41719501390997676,0.19494405957298222,1718.3,0.335776,8.3413,0.862338
6,14,1,2011,2,0.2828283396681381,-0.523884134085447,0,-0.4454246090423407,1.1051268586244674,-0.6929427229727938,40000.0,0.028152,156.6171,1.197722
9,15,2,2013,1,0.9818582827775874,-0.5643091641088627,3,-0.28065066719870296,-1.5017727634514966,-0.8741441071658094,1800.0,0.804109,26.393,0.911191
6,14,0,2010,0,-0.6071815320151435,0.1633413763126103,0,0.16973144050724046,1.0271426818956992,-1.5083489518413637,2162.4,0.330961,8.6565,0.845703
22,1,1,2020,0,3.2964048035047755,-1.41323479460058,3,-1.175922417882468,-1.1926212057053085,1.8438766557294235,40000.0,0.062866,442.4779,1.296975
10,7,2,2012,1,0.2674197317945677,0.7697168266638376,1,-0.6980779865359183,-0.6147027531617589,-0.9919250068912695,1800.0,0.621321,13.6467,0.906741
27,3,2,2015,1,0.10204847546131698,0.4867416164999318,4,-0.6431533392547057,1.1469040961577355,-0.6929427229727938,1800.0,0.579012,6.9659,0.881108
29,13,0,2019,0,0.6676094912151901,1.4973673670853107,4,-0.434439679586098,0.10247315782601964,-0.03155767066828718,1832.8,0.710765,9.9935,0.855041
17,14,0,2023,0,0.2598239391808357,0.4058915564531018,0,-0.033489754433246297,-0.7999151728925834,0.63526342316201,2312.4,0.482191,19.4975,0.88666
1,10,0,2023,0,-0.9641837848605467,-1.2111096444835043,0,1.6581893818281013,-0.3222620904288783,0.63526342316201,1886.5,0.292185,12.3381,0.88666
29,13,1,2021,0,0.6114006258735731,0.24419143635944032,1,0.20817869360408942,-1.2079395261341739,1.9344773478259314,44343.7,0.028808,496.57,1.289062
1,10,2,2011,1,-0.8912641757687195,-3.0302359955371863,0,1.8888729004091944,-0.7873820016326027,-1.2909072908097452,3045.6,0.19205,25.4862,0.925137
8,5,0,2018,0,-1.0575035226863967,1.376092277015065,0,0.32901291762275686,-1.7259772715467052,-0.14933857039374726,1649.6,0.30807,31.6622,0.841511
7,0,0,2018,0,0.4414718939720835,1.8611926372960466,1,-0.3795150323048854,1.6148091565303448,-0.14933857039374726,1804.9,0.664046,6.1812,0.841511
19,14,1,2012,2,-0.0481311956444695,-0.8877094042961828,0,1.2682243861314921,1.084238239857833,-0.23993926249025505,40000.0,0.024339,157.5423,1.19958
17,14,0,2018,0,-0.25126439240027343,-1.6153599447176559,0,0.537726577291365,-1.4808841446848624,-0.14933857039374726,1704.5,0.515978,24.4548,0.841511
0,4,2,2023,1,-0.20699177259452134,2.386718027600445,2,-0.5113341857797956,-1.1619845648475784,0.5301666203300609,1800.0,0.499944,19.4384,0.863103
2,15,0,2022,0,2.195231897159745,-0.36218401399178696,3,0.03791228703233031,-1.0101939351433689,0.37614544376599773,1500.0,1.337308,14.4928,0.857244
21,6,1,2015,0,-0.1772596700779132,-0.07920880382787975,4,-0.5772437625172508,0.38795094763668875,0.48486627428180706,40000.0,0.022852,196.1746,1.276088
6,14,1,2018,0,-0.25994529824453855,-0.8877094042961828,0,-0.14333904899567146,-1.6716668627534559,1.662675271536408,40000.0,0.021899,714.2857,1.322374
9,15,2,2010,1,1.4397760660625727,1.214392156921405,0,0.15874651105099777,-0.8402998358414097,-1.3271475676483482,1800.0,0.921266,15.5575,0.930273
3,6,0,2018,0,0.49117007993050105,-1.0089844943664286,3,-0.939746434573254,-0.909928565063524,-0.14933857039374726,1695.0,0.720578,15.3117,0.841511
22,1,2,2016,1,2.9684835852376605,-0.443034074038617,3,-1.5274401604822285,0.46872027353434126,-0.5570416848280322,1800.0,1.312382,8.5837,0.864562
6,14,0,2023,0,0.05560562919449862,-0.7260092842025228,0,-0.49485679159543194,-0.4796230184708571,0.63526342316201,2058.8,0.495873,14.5395,0.88666
29,13,2,2020,1,0.6446050907278872,1.4973673670853107,1,-0.5552739036047659,1.0368907039867952,0.1677638519440299,1800.0,0.717823,7.1856,0.876027
27,3,2,2020,1,-0.08784633988198258,0.3250414964062718,4,-0.9891786171263452,1.4240264384617514,0.1677638519440299,1800.0,0.530428,6.4678,0.876027
19,14,1,2021,0,-0.8801960208172815,-0.11963383385129547,0,1.4769380458001,1.113482306131121,1.9344773478259314,40000.0,0.014755,156.25,1.289062
20,2,0,2013,0,0.5495491717331842,0.3250414964062718,0,-0.8244046752827076,-0.538111151017433,-0.9466246608430156,2536.6,0.492197,18.4614,0.884193
6,14,0,2014,0,0.15738925021850714,-1.25153467450692,0,-0.46739446795482564,0.7597683616827796,-0.8560239687465079,2308.7,0.462528,10.0117,0.873698
13,11,0,2015,0,-1.5412470008580708,-0.11963383385129547,2,-1.3626662186385907,-0.364039327962147,-0.7654232766500001,1500.0,0.190273,10.0067,0.856802
6,14,1,2018,2,-0.27860924580970864,-0.9281344343195985,0,-0.3136054555674302,-1.5115207855425927,1.662675271536408,40000.0,0.021684,592.5926,1.322374
2,15,0,2014,0,0.07188232765249597,0.4867416164999318,3,0.03791228703233031,-0.305551195415571,-0.8560239687465079,1857.6,0.553589,12.0545,0.873698
11,7,1,2012,0,-0.6759777108309447,0.4867416164999318,1,-1.1814148826105892,-0.7149681232416037,-0.23993926249025505,40000.0,0.017107,320.7698,1.19958
21,6,2,2016,1,0.2978029022494956,0.4463165864765161,3,-0.5113341857797956,-1.518483658464804,-0.5570416848280322,1800.0,0.629095,26.8657,0.864562
16,0,2,2018,1,-0.6744585523081982,0.04206628624236457,0,0.3619677059914845,1.002076339375738,-0.1765187780226996,1933.0,0.354188,7.7944,0.834298
12,11,0,2011,0,-1.3956248053205234,1.6186424571555564,2,-0.687093057079676,-1.0756449406121564,-1.3633878444869514,1500.0,0.234977,15.1822,0.892096
24,10,0,2023,0,-1.2595516062116676,-0.2004838938981255,0,1.2187922035784007,0.4589722514432454,0.63526342316201,2032.5,0.204278,9.7249,0.88666
12,11,2,2022,1,-1.136065720576996,1.376092277015065,0,-0.3355753144799155,0.6789990357851271,0.3308450977177439,1800.0,0.262243,8.0071,0.846738
22,1,0,2016,0,3.516031721364684,-0.9281344343195985,3,-0.6047060861578571,-0.1523679911269193,-0.6567024461341907,1500.0,1.742771,9.0854,0.833381
13,11,2,2013,1,-0.8357063783654227,-1.4536598246239958,2,-1.3352038949979845,-0.08830956024257411,-0.8741441071658094,1800.0,0.339089,10.607,0.911191
2,15,0,2012,0,0.8154019132138035,0.1633413763126103,0,-0.48936432686731063,-1.7357252936378011,-1.055345491358825,2099.3,0.653002,40.8424,0.882044
0,4,0,2016,0,-0.7634378372119157,-0.03878377380446545,2,-0.16530890790815642,0.024488981097251568,-0.6567024461341907,1500.0,0.429047,8.4364,0.833381
9,15,0,2020,0,1.8000336585995753,0.3250414964062718,0,-0.8024348163702225,1.1065194332089094,0.06447906295401105,1790.5,1.018811,7.0078,0.850088
22,1,0,2017,0,1.4404271340008925,-0.5643091641088627,3,-0.5223191152360382,0.05512562195498175,-0.5117413387797783,1500.0,1.105596,8.3333,0.820111
22,1,0,2017,0,2.4152928603118657,-0.6451592241556927,0,-0.5223191152360382,0.8112936213071446,-0.5117413387797783,1645.2,1.28095,7.0218,0.820111
28,12,1,2023,2,-0.2938008310371726,1.0122670068043291,0,0.9881086849973083,-0.7414270403460073,2.38748080830847,47913.3,0.017957,390.1735,1.279423
12,11,1,2016,0,-1.448361308324434,1.9016176673194622,0,-0.4069773559454917,-0.1342645215291694,0.8472690426678381,40000.0,0.00821,240.3846,1.30393
10,7,1,2023,0,-0.5004063901306823,-1.7770600648113173,1,-0.19277123154876272,1.0870233890267174,2.38748080830847,40000.0,0.01913,157.4183,1.279423
22,1,1,2012,2,2.8452147222490964,-0.40260904401520126,3,-1.6867216375977452,-0.02146598018934411,-0.23993926249025505,40000.0,0.057669,229.2264,1.19958
1,10,2,2013,1,-0.763220814565809,-1.7366350347879016,0,2.251375572465198,-0.6411616702661624,-0.8741441071658094,2712.0,0.237412,20.8615,0.911191
10,7,2,2014,1,0.7839336295283424,-0.604734194132277,1,-0.08292193698633754,0.5272084060809176,-0.7835434150693016,1800.0,0.75347,8.4151,0.899395
9,15,1,2017,0,1.3759714081072238,0.8101418566872534,3,-0.7365252396327673,0.9547288035047,1.300272503150377,40488.3,0.040253,165.5286,1.349216
27,3,2,2012,1,1.1721871434131004,1.5782174271321407,4,-0.46739446795482564,-0.2971957479089174,-0.9919250068912695,1800.0,0.852804,11.6354,0.906741
6,14,1,2011,0,0.24875578422939787,-0.03878377380446545,0,-0.6376608745265848,-0.4629121234575494,-0.6929427229727938,40000.0,0.027759,280.112,1.197722
21,6,0,2023,0,0.6897458011180657,0.0824913162657803,4,-1.0605806585919215,1.1928590574443312,0.63526342316201,2031.7,0.646234,7.7635,0.88666
10,7,0,2015,0,0.46664652092045217,-0.2409089239215412,1,0.004957498663602676,-1.6800223102601095,-0.7654232766500001,1933.4,0.625931,34.8989,0.856802
8,5,1,2018,0,-0.7907826906213509,0.24419143635944032,2,0.021434892847966295,-1.136918222327617,1.662675271536408,40000.0,0.015785,423.7288,1.322374
15,8,1,2014,2,0.8134487093988437,0.5271666465233475,4,-0.4179622854017344,1.6746898636613634,0.12246350589577602,41089.0,0.033356,138.6736,1.220607
7,0,0,2015,0,-0.3788737083109706,0.12291634628919602,4,0.07635954012917888,-0.9934830401300614,-0.7654232766500001,1945.5,0.421885,18.5817,0.856802
23,8,2,2013,1,1.532227713303996,0.9718419767809133,1,-0.6211834803422208,-0.4030314163265312,-0.8741441071658094,1800.0,0.944919,12.2366,0.911191
2,15,2,2018,1,1.550457615576953,1.0122670068043291,3,-0.8244046752827076,-1.517091083880362,-0.1765187780226996,1800.0,0.949584,26.8256,0.834298
25,2,1,2021,0,-0.1931023232436972,-0.1600588638747112,0,0.25211841142905933,-0.15793828946468852,1.9344773478259314,40463.2,0.02241,245.6782,1.289062
8,5,0,2013,0,-1.407561050856388,-2.181310365045469,0,0.40041495908833347,0.6817841849540115,-0.9466246608430156,1500.0,0.231312,6.6667,0.884193
14,5,0,2014,0,-1.131508245008757,-1.25153467450692,0,1.5428476225375551,-0.2359224661934566,-0.8560239687465079,1634.1,0.290135,10.2709,0.873698
18,10,0,2020,0,-0.5937261279565325,-1.2919597045303344,0,2.1470187426308938,-0.7539602116059877,0.06447906295401105,2127.9,0.339236,17.4561,0.850088
28,12,1,2019,0,0.8264700681652414,0.9718419767809133,0,0.25211841142905933,-1.455817802164901,1.662675271536408,53528.9,0.025716,748.6559,1.295516
7,0,1,2012,2,0.7110140204365156,0.6080167065701776,0,0.25761087615718065,-0.05488777021595911,-0.23993926249025505,47217.9,0.028027,274.3632,1.19958
3,6,2,2015,1,0.03433740987604917,0.4463165864765161,4,-0.687093057079676,-1.4669583988404395,-0.6929427229727938,1800.0,0.561688,25.4597,0.881108
27,3,2,2020,1,1.033943717843178,1.376092277015065,4,-1.428575795376046,0.04537759986388589,0.1677638519440299,1800.0,0.817435,10.039,0.876027
13,11,1,2020,0,-0.9355367955744717,1.5377923971087264,2,-1.9064202267225956,1.2095699524576384,1.8438766557294235,40000.0,0.014117,152.1491,1.296975
28,12,1,2017,2,-0.11953164621355009,0.9718419767809133,3,0.31253552343839325,-1.493417315944843,1.300272503150377,40000.0,0.023517,581.3953,1.349216
28,12,0,2016,0,0.7220821753879535,1.1739671268979892,0,0.33450538235087823,-1.1675548631853474,-0.6567024461341907,2345.5,0.566162,25.4393,0.833381
22,1,0,2013,0,1.8297657611161833,-0.6451592241556927,3,-1.642781919772775,-0.0521026210470743,-0.9466246608430156,1500.0,1.225117,8.7057,0.884193
12,11,0,2020,0,-0.8801960208172815,1.942042697342878,2,-0.6376608745265848,1.327938792135233,0.06447906295401105,1500.0,0.393205,5.5269,0.850088
1,10,1,2020,2,-1.261070764734414,-1.5345098846708258,0,2.251375572465198,-1.4196108629694018,1.8438766557294235,40000.0,0.010367,539.8111,1.296975
4,12,1,2018,0,-0.46329551764644916,1.0931170668511592,4,0.7848874900568216,0.5299935552498021,1.662675271536408,40672.2,0.019234,189.9682,1.322374
2,15,2,2023,1,2.564604440833226,0.0824913162657803,0,0.07635954012917888,-1.6215341777135335,0.5301666203300609,1800.0,1.209051,30.2013,0.863103
21,6,1,2023,0,0.7246864471412331,1.7399175472258022,1,-0.6980779865359183,1.0132169360512764,2.38748080830847,48670.6,0.02732,195.6214,1.279423
12,11,0,2017,0,-1.1380189243919558,0.5675916765467618,2,-0.8463745341951925,0.9087738422181048,-0.5117413387797783,1500.0,0.314057,6.2163,0.820111
28,12,2,2017,1,1.1550423543706765,1.5782174271321407,3,1.3451188923251902,1.1120897315466787,-0.37584030063501667,1800.0,0.848418,7.034,0.859794
20,2,1,2011,2,0.27089209413227355,-0.2004838938981255,0,-0.6047060861578571,-0.7010423773971808,-0.6929427229727938,40310.6,0.027798,320.6889,1.197722
10,7,1,2020,0,1.1201017083475096,0.8505668867106676,1,-0.5552739036047659,-0.6815463332149889,1.8438766557294235,50393.4,0.030001,396.4862,1.296975
18,10,2,2013,1,-1.1935767217952524,-1.0494095243898443,0,1.7350838880217991,1.229065996639831,-0.8741441071658094,2595.7,0.171679,9.821,0.911191
11,7,2,2017,1,-0.40404833525933953,0.8909919167340834,1,-0.5607663683328868,-1.2887088520318266,-0.37584030063501667,1800.0,0.449528,21.5569,0.859794
15,8,1,2012,0,0.163899929601706,0.6484417365935918,1,-0.8958067167482837,0.11918405283932694,-0.23993926249025505,47021.1,0.022783,254.7189,1.19958
27,3,2,2018,1,0.24181105955398566,1.2548171869448193,3,-0.9672087582138603,1.7178596757790738,-0.1765187780226996,1800.0,0.61477,6.012,0.834298
2,15,0,2017,0,1.7425226573813188,0.8101418566872534,3,0.059882145944815265,-1.2079395261341739,-0.5117413387797783,1500.0,1.198334,16.7973,0.820111
4,12,2,2011,1,-1.8654788341413733,0.4867416164999318,4,-0.017012360248882284,0.737487168331703,-1.2909072908097452,1800.0,0.075625,7.8603,0.925137
2,15,2,2023,1,1.5602236346517513,0.8505668867106676,3,0.27958073506966563,1.4588408030728086,0.5301666203300609,1800.0,0.952082,6.4103,0.863103
12,11,2,2023,1,-0.9032004213045841,-0.7260092842025228,2,-1.2088772062511957,-0.001969936007151992,0.5301666203300609,1800.0,0.321821,10.2331,0.863103
1,10,2,2019,1,-1.2651941950104397,-0.8068593442493528,0,1.7350838880217991,0.751412914176126,0.013742675379966702,2102.5,0.196244,9.1413,0.866818
22,1,0,2022,0,3.241932119332012,-0.8472843742727685,3,-0.3300828497517942,-1.2065469515497316,0.37614544376599773,1500.0,1.658628,16.7785,0.857244
15,8,1,2014,0,0.08034621085065417,0.3654665264296861,1,-0.709062915992161,-1.373655901682806,0.12246350589577602,40000.0,0.025819,516.7959,1.220607
11,7,2,2014,1,-0.5290533794167573,-0.28133395394495553,0,-1.5549024841228347,1.031320405649026,-0.7835434150693016,1800.0,0.417546,7.1971,0.899395
22,1,2,2020,1,1.5296234415507164,-0.9685594643430142,3,-0.5497814388766445,-0.44480865385979984,0.1677638519440299,1800.0,0.944253,12.4913,0.876027
7,0,1,2021,0,-0.14557436374634544,0.7292917966404233,4,0.21916362306033169,-0.14819026737359228,1.9344773478259314,40000.0,0.023217,241.838,1.289062
13,11,2,2021,1,-1.5902941188781687,0.9314169467574991,2,-0.9836861523982239,0.20413110249030644,0.25836454404053766,1800.0,0.14603,9.4389,0.877896
7,0,2,2015,1,-0.28425183460848097,0.3250414964062718,4,0.1367766521385128,-0.21921157118014892,-0.6929427229727938,1800.0,0.480178,11.2289,0.881108
21,6,0,2021,0,0.2774027735154724,-1.0898345544132586,1,-0.5442889741485232,-1.5936826860246878,0.19494405957298222,1839.0,0.610652,29.8539,0.862338
21,6,0,2022,0,0.9362835270951955,-0.5643091641088627,1,-0.6321684097984634,-0.7999151728925834,0.37614544376599773,1752.0,0.814147,14.7723,0.857244
0,4,2,2011,1,-0.3155030956478354,0.9718419767809133,2,0.21367115833221037,-0.01868083102045969,-1.2909072908097452,1800.0,0.472182,10.3034,0.925137
9,15,1,2013,0,0.9022109716564548,0.0824913162657803,3,-0.8848217872920414,-1.097926133963233,-0.05873787829723951,40000.0,0.035287,411.5226,1.214921
20,2,1,2014,2,0.19276394153388743,0.4463165864765161,0,-0.7639875632733736,1.0382832785712373,0.12246350589577602,41717.6,0.025998,166.4709,1.220607
21,6,0,2013,0,0.9592879275824979,0.6484417365935918,4,-0.18178630209252006,0.04119987611055887,-0.9466246608430156,1991.2,0.721715,11.124,0.884193
7,0,0,2011,0,0.07253339559081576,0.1633413763126103,0,-0.06095207807385259,0.5077123618987255,-1.3633878444869514,2533.0,0.406156,11.92,0.892096
25,2,1,2010,0,0.33838613707143517,-0.11963383385129547,0,-0.3245903850236729,-1.6410302218957256,-0.6929427229727938,40000.0,0.028792,687.2852,1.226269
4,12,0,2013,0,-0.1714000586330344,0.8505668867106676,3,0.33999784707899955,-0.5868512614729131,-0.9466246608430156,1614.9,0.567362,12.0605,0.884193
20,2,1,2020,0,0.192546918887781,0.12291634628919602,0,-0.3355753144799155,0.9519436543358155,1.8438766557294235,40266.9,0.026932,164.7582,1.296975
23,8,0,2011,0,-0.4596061326626364,-0.40260904401520126,4,-0.5607663683328868,0.04955532361721252,-1.3633878444869514,1611.5,0.486202,8.9727,0.892096
6,14,1,2012,2,0.008945760281573586,-1.41323479460058,0,-0.3136054555674302,-1.1243850510676365,-0.23993926249025505,40000.0,0.024997,419.7272,1.19958
1,10,1,2013,0,-0.9574560828312412,-2.7068357553498648,0,1.9108427593216797,-0.538111151017433,-0.05873787829723951,40000.0,0.013865,291.1208,1.214921
7,0,0,2022,0,-0.6451604950838034,0.28461646638285604,4,0.1642389757791191,-0.5882438360573553,0.37614544376599773,1678.9,0.415799,12.5478,0.857244
20,2,1,2011,2,-0.05420782973545523,-1.0898345544132586,0,-0.8189122105545862,-1.7273698461311473,-0.6929427229727938,40000.0,0.024269,769.2308,1.197722
21,6,1,2012,0,0.4145610858548614,0.5271666465233475,4,-0.4399321443142194,-0.3180843666755517,-0.23993926249025505,40219.9,0.029507,262.532,1.19958
27,3,1,2019,2,0.8779044352925124,-0.8068593442493528,3,-1.1045203764168918,-0.5032967864063759,1.662675271536408,40000.0,0.035007,285.9185,1.295516
17,14,2,2013,1,-1.8123082858452493,-0.2409089239215412,0,0.1642389757791191,0.9199144388936428,-0.8741441071658094,1800.0,0.089228,7.4349,0.911191
27,3,1,2016,2,-0.17335326244799398,0.5271666465233475,3,-0.4838718621391893,0.2124865499969605,0.8472690426678381,40000.0,0.022897,209.0957,1.30393
23,8,0,2017,0,1.9871071795434887,-0.7664343142259384,1,-0.7639875632733736,0.46175740061212983,-0.5117413387797783,1560.1,1.224393,7.4575,0.820111
26,8,2,2010,1,0.737056737969311,0.9718419767809133,1,-0.1323541195394288,-0.2971957479089174,-1.3271475676483482,1800.0,0.741477,11.6354,0.930273
28,12,1,2014,0,-0.061152554410867185,0.8505668867106676,3,0.23564101724469572,-0.8792919242057937,0.12246350589577602,40000.0,0.024189,354.2958,1.220607
17,14,2,2017,1,0.2120789570373775,-0.36218401399178696,0,0.8837518551630041,-0.39049824506655056,-0.37584030063501667,1800.0,0.607163,12.1622,0.859794
28,12,2,2014,1,0.11246556247443502,1.295242216968235,3,0.7079929838631237,-1.4418920563204782,-0.7835434150693016,1800.0,0.581677,24.8276,0.899395
11,7,0,2019,0,-0.07439093582337154,0.1633413763126103,0,-0.687093057079676,-1.08400038811881,-0.03155767066828718,2111.8,0.455083,21.5051,0.855041
7,0,1,2018,0,-0.3246180467843136,-0.11963383385129547,1,-0.456409538498583,0.18742020747699914,1.662675271536408,40000.0,0.021154,211.0818,1.322374
15,8,0,2014,0,0.504842506635219,0.8909919167340834,1,-0.7749724927296162,-1.0895706864565793,-0.8560239687465079,1933.8,0.634898,19.773,0.873698
19,14,1,2020,2,-0.41620160344131074,-0.11963383385129547,0,1.2078072741221586,1.6816527365835747,1.8438766557294235,42327.2,0.018994,142.6119,1.296975
7,0,2,2020,1,0.6535030192182593,0.20376640633602605,1,0.1642389757791191,-1.097926133963233,0.1677638519440299,1800.0,0.7201,18.5185,0.876027
20,2,0,2011,0,1.0845099943860224,-0.1600588638747112,0,-0.17080137263627776,-1.6479930948179369,-1.3633878444869514,2021.0,0.739614,35.026,0.892096
14,5,2,2016,1,-1.5206298494779409,-0.28133395394495553,0,1.4769380458001,-0.6871166315527579,-0.5570416848280322,1800.0,0.163853,14.2068,0.864562
16,0,1,2019,0,0.5052765519274318,0.3250414964062718,0,0.11480679322602785,0.9895431681157572,1.662675271536408,43716.6,0.028103,176.9187,1.295516
4,12,0,2017,0,0.6945202993324117,1.456942337061895,3,0.37295263544772717,-0.7748488303726221,-0.5117413387797783,1707.6,0.770104,14.1827,0.820111
16,0,0,2017,0,0.47814872116410334,0.4867416164999318,0,1.0045860791816719,-1.0951409847943483,-0.5117413387797783,2801.8,0.433888,28.7659,0.820111
17,14,2,2022,1,-0.5941601732487458,-0.8877094042961828,0,0.246625946700938,-1.4446772054893628,0.3308450977177439,2181.9,0.330753,30.1784,0.846738
6,14,1,2022,2,-0.4483209550650916,-1.8174850948347316,0,-0.709062915992161,-1.3235232166428839,2.2062794241154546,40000.0,0.01973,493.8272,1.281663
24,10,1,2011,2,-0.7541058634293307,-0.9685594643430142,0,1.240762062490886,-1.716229249455609,-0.6929427229727938,40000.0,0.016207,757.5758,1.197722
24,10,2,2020,1,-1.0629290888390623,0.20376640633602605,0,1.3615962865095539,-0.7525676370215455,0.1677638519440299,1926.1,0.262571,15.7877,0.876027
1,10,1,2022,0,-0.8404808765797687,-0.28133395394495553,0,2.0756167011653175,-1.2023692277964046,2.2062794241154546,40000.0,0.015212,445.9309,1.281663
12,11,1,2021,2,-1.008890449958512,-0.28133395394495553,0,-1.214369670979317,-0.8152334933214485,1.9344773478259314,40000.0,0.013272,340.4255,1.289062
18,10,2,2019,1,-0.8433021709791547,-0.8877094042961828,0,1.6911441701968293,1.39896009594179,0.013742675379966702,2914.4,0.208273,10.5403,0.866818
15,8,2,2016,1,0.349454292022873,-0.523884134085447,4,-0.6156910156140994,1.4449150572283858,-0.5570416848280322,1800.0,0.64231,6.4332,0.864562
21,6,0,2021,0,0.30344549104826773,0.5675916765467618,1,-1.368158683366712,-1.6647039898312443,0.19494405957298222,1905.2,0.59574,33.7204,0.862338
9,15,0,2023,0,1.0573821636226939,0.9718419767809133,0,-0.46739446795482564,-1.5741866418424957,0.63526342316201,2031.9,0.7295,32.2524,0.88666
23,8,1,2022,0,1.0046456606187832,-1.8983351548815617,4,-1.2692943182605296,-0.025643703942671132,2.2062794241154546,40000.0,0.036467,229.6211,1.281663
5,9,2,2010,1,0.6984267069623308,0.28461646638285604,4,-0.6816005923515547,0.8614263063470669,-1.3271475676483482,1800.0,0.731594,7.5662,0.930273
25,2,0,2010,0,-0.3254861373687403,-0.11963383385129547,0,0.08734446958542157,1.358575432992964,-1.5083489518413637,2365.1,0.357466,8.6444,0.845703
22,1,1,2022,0,2.700243594649869,-0.9281344343195985,0,-1.0441032644075579,-0.8013077474770256,2.2062794241154546,40000.0,0.055999,337.5527,1.281663
3,6,1,2012,2,0.15348284258858794,0.3250414964062718,1,-0.7475101690890099,-1.5310168297247848,-0.23993926249025505,41801.9,0.025513,632.4039,1.19958
4,12,0,2018,0,0.10790808690619604,1.4973673670853107,3,0.31253552343839325,-0.3960685434043198,-0.14933857039374726,1568.5,0.666136,10.6267,0.841511
7,0,0,2011,0,0.2891219964052305,0.28461646638285604,0,0.27958073506966563,-0.08134668732036267,-1.3633878444869514,2853.2,0.395557,16.7638,0.892096
16,0,1,2012,0,-0.9817626191951836,-0.40260904401520126,4,0.09832939904166424,0.40605441723443825,-0.23993926249025505,40000.0,0.013585,194.9318,1.19958
1,10,0,2022,0,-1.1260826788560911,-0.6451592241556927,0,2.136033813174651,0.9073812676336621,0.37614544376599773,1890.2,0.252168,7.8367,0.857244
21,6,0,2021,0,0.9551644973064722,0.12291634628919602,1,-1.3791436128229546,1.6162017311147874,0.19494405957298222,1995.5,0.719209,6.8316,0.862338
2,15,1,2011,0,0.9030790622408815,1.0122670068043291,3,-0.2916355966549452,1.2499546154064654,-0.6929427229727938,41142.7,0.034316,154.7882,1.197722
1,10,1,2022,0,-1.136065720576996,-0.8472843742727685,0,1.7460688174780419,-1.1007112831321175,2.2062794241154546,40000.0,0.011807,412.3711,1.281663
21,6,0,2020,0,0.2290067234336944,1.6994925172023865,1,-0.5442889741485232,-1.6772371610912251,0.06447906295401105,1679.4,0.65538,30.205,0.850088
29,13,0,2011,0,-0.32635422795316676,0.6080167065701776,4,-0.5497814388766445,-1.6521708185712638,-1.3633878444869514,1582.0,0.534049,27.561,0.892096
24,10,1,2019,2,-1.3836885597846589,-0.6451592241556927,0,1.5263702283531915,0.3252850913367858,1.662675271536408,40000.0,0.008955,200.6018,1.295516
16,0,1,2015,0,0.5185149333399365,1.0526920368277435,1,0.1917012994197254,1.4045303942795588,0.48486627428180706,53283.1,0.023172,192.4272,1.276088
22,1,0,2018,0,0.7361886473848843,-1.6153599447176559,3,-0.3465602439361578,-1.0895706864565793,-0.14933857039374726,1573.3,0.847996,16.0869,0.841511
14,5,1,2011,0,-1.3079476562934456,-1.0494095243898443,2,1.619742128731253,0.9561213780891422,-0.6929427229727938,40000.0,0.009827,163.4655,1.197722
15,8,2,2011,1,-0.722420557097763,2.3462929975770295,4,-0.6541382687109484,-1.2009766532119623,-1.2909072908097452,1800.0,0.368073,20.0445,0.925137
17,14,2,2017,1,-0.17639157949348674,0.12291634628919602,0,0.7244703780474873,1.5437878527237878,-0.37584030063501667,1800.0,0.507773,6.274,0.859794
16,0,0,2015,0,-1.1922745859186128,0.7292917966404233,0,0.5761738303882139,1.1246229028066594,-0.7654232766500001,1814.7,0.245856,7.0666,0.856802
3,6,0,2021,0,0.225751383742095,-0.11963383385129547,4,-0.8079272810983434,-0.14540511820470786,0.19494405957298222,1999.7,0.549708,12.0755,0.862338
1,10,0,2014,0,-1.1968320614868517,-1.5345098846708258,0,1.7900085353030117,-1.5574757468291882,-0.8560239687465079,1580.9,0.280865,24.6246,0.873698
1,10,0,2014,0,-0.4730615367212474,-1.0089844943664286,0,1.9383050829622859,-0.6536948415261431,-0.8560239687465079,2080.3,0.373709,16.1139,0.873698
2,15,1,2016,2,1.1235740706852155,-0.2004838938981255,0,-0.5442889741485232,-1.3931519458649981,0.8472690426678381,43213.9,0.035023,568.6039,1.30393
13,11,0,2015,0,-1.2326407980944454,0.5271666465233475,2,-1.1869073473387106,-0.8500478579325057,-0.7654232766500001,1500.0,0.28501,13.0435,0.856802
2,15,0,2013,0,1.651373146016535,0.0824913162657803,0,-0.8244046752827076,1.6524086703102865,-0.9466246608430156,1920.3,0.914329,6.5161,0.884193
22,1,2,2022,1,4.0833289182874095,-0.3217589839683712,0,-0.9177765756607686,0.4951791906387448,0.3308450977177439,1800.0,1.597612,8.5066,0.846738
